1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02
1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02
1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02
1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02
1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02,1.111111111111111154e-02
1.175922731976543692e-02,1.037944118661607469e-02,1.041393583994480905e-02,1.062090375991721347e-02,1.231114177302518146e-02,1.062090375991721347e-02,1.106933425319075494e-02,1.117281821317695802e-02,1.062090375991721347e-02,1.148327009313556378e-02,1.072438771990341481e-02,1.137978613314936244e-02,1.182821662642290564e-02,1.082787167988961789e-02,1.186271127975163826e-02,1.051741979993101039e-02,1.068989306657468046e-02,1.120731286650569238e-02,1.055191445325974475e-02,1.134529147982062808e-02,1.086236633321835052e-02,1.086236633321835052e-02,1.148327009313556378e-02,1.089686098654708488e-02,1.086236633321835052e-02,1.206967919972404268e-02,1.017247326664367027e-02,1.086236633321835052e-02,1.034494653328734033e-02,1.131079682649189372e-02,1.034494653328734033e-02,1.127630217316315936e-02,1.093135563987581924e-02,1.106933425319075494e-02,1.189720593308037262e-02,1.062090375991721347e-02,1.037944118661607469e-02,1.175922731976543692e-02,1.193170058640910698e-02,1.072438771990341481e-02,1.082787167988961789e-02,1.100034494653328795e-02,1.131079682649189372e-02,1.234563642635391582e-02,1.106933425319075494e-02,1.065539841324594783e-02,1.093135563987581924e-02,1.100034494653328795e-02,1.110382890651948930e-02,1.068989306657468046e-02,1.062090375991721347e-02,1.127630217316315936e-02,1.155225939979303250e-02,1.010348395998620155e-02,1.075888237323214917e-02,1.120731286650569238e-02,1.165574335977923384e-02,1.151776474646429814e-02,1.058640910658847911e-02,1.272507761296999031e-02,1.117281821317695802e-02,1.182821662642290564e-02,1.110382890651948930e-02,1.062090375991721347e-02,1.020696791997240463e-02,1.062090375991721347e-02,1.213866850638151140e-02,1.144877543980683116e-02,1.093135563987581924e-02,1.151776474646429814e-02,1.110382890651948930e-02,1.093135563987581924e-02,1.068989306657468046e-02,1.089686098654708488e-02,1.265608830631252159e-02,1.044843049327354341e-02,1.058640910658847911e-02,1.058640910658847911e-02,1.106933425319075494e-02,1.117281821317695802e-02,1.068989306657468046e-02,1.131079682649189372e-02,1.124180751983442500e-02,1.027595722662987335e-02,1.100034494653328795e-02,1.124180751983442500e-02,1.307002414625733043e-02,1.382890651948947940e-02,1.024146257330113899e-02,1.037944118661607469e-02
1.549342592716597064e-02,9.562734481297057582e-03,9.030693967513735154e-03,9.825859069493757258e-03,1.446591236910220457e-02,1.031554077638427783e-02,1.074423970055890173e-02,1.222611745966363864e-02,9.266222833047448038e-03,1.394352408430208495e-02,1.032837341481744955e-02,1.078273761585842039e-02,1.212084542425829678e-02,1.069097870102956802e-02,1.214844114692128357e-02,9.253390194614274575e-03,1.016086863304288546e-02,1.239362224143820274e-02,9.141076858165682328e-03,1.124482360008595416e-02,1.036880177591360981e-02,9.319483832576778287e-03,1.268434255229788921e-02,1.018653390990923238e-02,1.057866536458097750e-02,1.434269684001708220e-02,8.347842201982301827e-03,1.169793783747359595e-02,8.695684403964605222e-03,1.359568188231978503e-02,9.605093288189859441e-03,1.118963215475997884e-02,1.210290193057851627e-02,9.904785345889436168e-03,1.259576404691900228e-02,9.615995480826391301e-03,9.352870892629691624e-03,1.248538115626705511e-02,1.206372353313568159e-02,9.418964530592197071e-03,1.034120605325062475e-02,1.215809337590448985e-02,1.212663676164821985e-02,1.232491767553573966e-02,1.011464893455680213e-02,1.041309102860305327e-02,1.133340210546483935e-02,1.117872996212344872e-02,1.000233559810821161e-02,9.601232396596576235e-03,9.685950010382179953e-03,1.118963215475997884e-02,1.197003417251018761e-02,8.082787167988962282e-03,9.936241960145706167e-03,1.211380412321504639e-02,1.212277587005493665e-02,1.166262033162404448e-02,9.658354287719193160e-03,1.409751574550016304e-02,1.222611745966363864e-02,1.331007242670670561e-02,1.063192636411030949e-02,9.755904539937968606e-03,9.005028690647389963e-03,9.546040951270602648e-03,1.341852487156201118e-02,1.167738341585385954e-02,1.252262910791324818e-02,1.194243844984719909e-02,1.126151713011240910e-02,1.154326569413220531e-02,1.044068675126604007e-02,1.081612467591133026e-02,1.397236977061839906e-02,9.198198749288300988e-03,9.798263346830770465e-03,9.798263346830770465e-03,1.018460346411259078e-02,1.341534446211204573e-02,9.531277867040787583e-03,1.065759164097665641e-02,1.193153625721066723e-02,8.710447488194420287e-03,1.082895731434450545e-02,1.144185455032014666e-02,1.535283638591107731e-02,1.686935116872204793e-02,8.682851765531431759e-03,1.012237071774336680e-02
1.494285108367841494e-02,9.130237503463865464e-03,6.985937604502139540e-03,9.203682743994467952e-03,1.522026933389756739e-02,1.076462162209579354e-02,1.095396889781094334e-02,1.088386361711338353e-02,7.261549781582825325e-03,1.518682344815874483e-02,9.444700814513963538e-03,8.766078014378855809e-03,1.391094838612809415e-02,1.025223437089788428e-02,1.271210370871422163e-02,7.806276790715041200e-03,9.881157323307207183e-03,1.332669835970441696e-02,7.506173512786852575e-03,1.086140974265152950e-02,1.069116235055923847e-02,7.741800366081706686e-03,1.286575075006367135e-02,1.000986498832073628e-02,9.952131092969695655e-03,1.579847029078050580e-02,5.954231512594698392e-03,1.073562182399452961e-02,7.748108650881536247e-03,1.239626856900812382e-02,8.163210927425038413e-03,1.148722755816587206e-02,1.356616202693098489e-02,1.058783479195649253e-02,1.424339142199058938e-02,8.392326404684785982e-03,8.651107077775445700e-03,1.316944565767043732e-02,1.376022109113517536e-02,7.589952912278325435e-03,9.564425632624273810e-03,1.316182815383081656e-02,1.192164684057346602e-02,1.493973473167900523e-02,9.627319591952773759e-03,1.072216482744185045e-02,1.147712455245218643e-02,1.147959602332030218e-02,9.216474342817498888e-03,9.821637871416053281e-03,9.105746402616363491e-03,1.215167938540839820e-02,1.170128305696975686e-02,5.768692988799360710e-03,8.616498940208307256e-03,1.457047130264034485e-02,1.324784787094321695e-02,1.370093279249120707e-02,8.421977569509747283e-03,1.274755227323438878e-02,1.088386361711338353e-02,1.430043940301363101e-02,1.109683350471110316e-02,8.047294861234540256e-03,7.743165709145309952e-03,8.675584147616996825e-03,1.470858202803360798e-02,1.437571877869460099e-02,1.529961667675743681e-02,1.345383759041906407e-02,1.220199886815509852e-02,1.184551300693351822e-02,9.412578178820889957e-03,1.200096612142143027e-02,1.576072528461560512e-02,7.878384750193947322e-03,1.018104347899416451e-02,8.630655882094939724e-03,1.034073958988435127e-02,1.437412982779736996e-02,8.886733931070301545e-03,1.089331525610337179e-02,1.267101225712388007e-02,7.647700838635318639e-03,1.112401319866795218e-02,1.144229929264381496e-02,2.104598879239689274e-02,1.889603197535903029e-02,7.074673976735789543e-03,8.636047099319581200e-03
1.865129070080336071e-02,8.080238635074343811e-03,5.637171525476852851e-03,7.979744883115147402e-03,1.664932820677150066e-02,1.253033061691486739e-02,1.076464733073571704e-02,1.231275402137030697e-02,5.657977935447706941e-03,1.749662605299354828e-02,8.702599310537073585e-03,9.451912800676464180e-03,1.528549205299958857e-02,9.476241236922540445e-03,1.427706345399615273e-02,6.418496829759707221e-03,9.253595008368134187e-03,1.334477217809225749e-02,5.515630381615010090e-03,9.697185563697169330e-03,9.739598024719351918e-03,6.090689182424593485e-03,1.220083823464246722e-02,9.619941399931365711e-03,1.160915361060653808e-02,1.670712698834615068e-02,3.572538907556818862e-03,1.222380894549899427e-02,6.239035049582048083e-03,1.191914892600913836e-02,7.355461793173491067e-03,1.036179804556088858e-02,1.450037665237109523e-02,1.314706300021907179e-02,1.591864056334975699e-02,7.492931079529339261e-03,6.925395001995950268e-03,1.455146862336988145e-02,1.418312940206093928e-02,6.866946087807905552e-03,9.352677786513486496e-03,2.524440444560532154e-02,1.177893678522590193e-02,1.720381192682814836e-02,1.054690133233104204e-02,1.062556488851426097e-02,1.165678430863069034e-02,1.223651077626178654e-02,1.030039418284987851e-02,8.639639752123211974e-03,8.932909352231184485e-03,1.220607810468197357e-02,1.164671851506367609e-02,3.605776689557173287e-03,8.205678185953680509e-03,1.611488849173960819e-02,1.387570546994576492e-02,1.371387373404188599e-02,7.510721778424316042e-03,1.241904094110001140e-02,1.303555850275809128e-02,1.291709053013488651e-02,9.983000717210470387e-03,6.418546775793849968e-03,6.380630180817868473e-03,7.807446621566222975e-03,1.388478058653465699e-02,1.310681905182102536e-02,1.655237571620986337e-02,1.342105571652104506e-02,1.266995248316266434e-02,1.202237827759704628e-02,7.815960351455887231e-03,1.327213731651024839e-02,1.755184536231255144e-02,5.883518020336823279e-03,9.144404909225193473e-03,6.768563388310089822e-03,1.140863601992266052e-02,1.498515733289092558e-02,6.922210217695306915e-03,1.000545066432338877e-02,1.266223872398881956e-02,6.467912154789430546e-03,1.028843032613969456e-02,1.062396287880276909e-02,2.086756436325887948e-02,2.044495565070150386e-02,4.967608867429257856e-03,7.494602600032660225e-03
1.557794398960727147e-02,8.453506592270530751e-03,4.473605990763435125e-03,7.299912897607591968e-03,1.696754751640524445e-02,1.067855258319079167e-02,1.145073116812622520e-02,1.204089337699629746e-02,4.851791468643309319e-03,1.812676098530515909e-02,7.477448974871332352e-03,1.410440435914661617e-02,1.610173830307206483e-02,9.151507893194629067e-03,1.504585059422867618e-02,6.335397734482648736e-03,9.775749324706317633e-03,1.347635813759338885e-02,4.228944282385290604e-03,1.110089142105417578e-02,1.001875083288192650e-02,6.171493910815091868e-03,1.290439116586849372e-02,8.671684565357370977e-03,1.499913362766443041e-02,1.846757599877035458e-02,2.337942863120079286e-03,1.199642083906064111e-02,4.958428889263256749e-03,1.257965537510460571e-02,6.436097943295094811e-03,7.019810387252676566e-03,1.626085401209948628e-02,1.282583013931512528e-02,1.752165937693048875e-02,6.320941450025794467e-03,7.324411366389662822e-03,1.224079499575996856e-02,1.499888356826106946e-02,6.191840090612301187e-03,8.354161622201207796e-03,1.777115404332491044e-02,1.434846066918521977e-02,1.595755142130300328e-02,7.847926576426645859e-03,7.703367218071032613e-03,1.171290852062648914e-02,1.200277175444203724e-02,8.276346411027734815e-03,9.836553969478304543e-03,1.145431786111007592e-02,1.364257564667713946e-02,1.428235153410410685e-02,2.354561754120256499e-03,7.964552958368528376e-03,1.522919856731150962e-02,1.484517160220348228e-02,1.807429619030155935e-02,5.778163390131613869e-03,1.154236342751947982e-02,1.001171084387628835e-02,1.730812231545361679e-02,1.014045217912748487e-02,5.232075888816380832e-03,5.948682137117283081e-03,7.765437176174799609e-03,1.393025347826181218e-02,1.409294612024666535e-02,1.747074468046609305e-02,1.443395558904389878e-02,1.221949260789247614e-02,1.244737891445133610e-02,9.608605405591864879e-03,1.215280275167182275e-02,1.944160859509522221e-02,5.332343783982313769e-03,8.433916320004284858e-03,7.429886695993957041e-03,1.011770528469468911e-02,1.539989753367606261e-02,5.667798746214332446e-03,9.600003743342275936e-03,1.626124073014446544e-02,5.256758578314171121e-03,9.925384710697652407e-03,1.046093325992363508e-02,2.330616173293506566e-02,2.272707510376193243e-02,5.242171480422977772e-03,6.689559483171902098e-03
