1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02,1.000000000000000021e-02
1.031147540983606663e-02,1.096721311475410028e-02,1.020218579234972826e-02,9.437158469945356246e-03,9.327868852459017882e-03,1.016575591985428156e-02,1.129508196721311537e-02,9.437158469945356246e-03,9.327868852459017882e-03,9.692167577413479673e-03,1.034790528233151333e-02,9.255009107468124482e-03,9.109289617486339419e-03,1.023861566484517496e-02,1.067577413479053015e-02,9.109289617486339419e-03,9.765027322404373072e-03,9.619307832422588009e-03,1.093078324225865358e-02,1.023861566484517496e-02,9.510018214936247910e-03,9.801457194899818037e-03,9.364298724954464581e-03,9.327868852459017882e-03,1.176867030965391726e-02,1.009289617486338816e-02,1.173224043715847056e-02,9.182149362477232818e-03,1.122222222222222371e-02,1.118579234972677701e-02,1.002003642987249650e-02,9.291438979963571182e-03,9.255009107468124482e-03,9.400728597449909546e-03,1.063934426229508345e-02,1.012932604735883486e-02,1.042076502732240499e-02,9.801457194899818037e-03,1.012932604735883486e-02,1.005646630236794320e-02,9.109289617486339419e-03,9.400728597449909546e-03,1.002003642987249650e-02,9.582877959927141309e-03,9.291438979963571182e-03,9.255009107468124482e-03,9.910746812386158136e-03,9.910746812386158136e-03,9.728597449908926373e-03,9.145719489981786118e-03,1.034790528233151333e-02,9.510018214936247910e-03,9.182149362477232818e-03,9.619307832422588009e-03,9.364298724954464581e-03,9.655737704918034708e-03,9.619307832422588009e-03,1.118579234972677701e-02,1.016575591985428156e-02,9.910746812386158136e-03,9.510018214936247910e-03,9.655737704918034708e-03,1.056648451730419006e-02,1.082149362477231522e-02,1.031147540983606663e-02,1.093078324225865358e-02,9.837887067395264737e-03,9.255009107468124482e-03,1.063934426229508345e-02,9.837887067395264737e-03,1.060291438979963675e-02,9.619307832422588009e-03,1.002003642987249650e-02,1.023861566484517496e-02,1.005646630236794320e-02,9.510018214936247910e-03,1.002003642987249650e-02,1.158652094717668550e-02,1.093078324225865358e-02,9.692167577413479673e-03,1.082149362477231522e-02,1.249726775956284258e-02,1.016575591985428156e-02,9.437158469945356246e-03,9.291438979963571182e-03,1.056648451730419006e-02,9.437158469945356246e-03,9.327868852459017882e-03,9.801457194899818037e-03,9.473588342440802945e-03,1.049362477231329839e-02,9.582877959927141309e-03,9.036429872495447754e-03,9.619307832422588009e-03,1.176867030965391726e-02,9.546448087431694610e-03,9.473588342440802945e-03,9.983606557377049801e-03,1.023861566484517496e-02,1.009289617486338816e-02
1.087974125630212369e-02,1.241013412816691780e-02,1.009598461066895173e-02,8.400790605743519573e-03,9.783378254114218076e-03,9.912101834529460712e-03,1.205347369756159560e-02,8.555529483886652187e-03,8.468097789897582189e-03,9.146383965218985584e-03,1.160521010594258058e-02,8.874026628334268432e-03,7.596909450275338496e-03,1.089882289938097666e-02,9.933269211120625969e-03,8.525342719134139380e-03,8.740455126782299342e-03,8.391771217582172024e-03,1.230362079109899309e-02,9.893020191450607737e-03,8.536447840807799212e-03,1.008487948899529016e-02,8.187763931607671894e-03,8.390728350826015883e-03,1.498553586087593946e-02,9.776444599465177604e-03,1.286741710794728037e-02,8.274152758840587485e-03,1.323309692671394838e-02,1.366816966314699303e-02,9.021831851828364043e-03,8.361584452829657482e-03,7.713485042260766894e-03,8.681124464033429869e-03,9.981494752195835610e-03,9.882957936533104046e-03,1.166349790193529391e-02,9.233815659208055582e-03,1.011506625374780297e-02,9.128345188896288750e-03,7.674278889346904803e-03,8.758493903104996176e-03,1.296767324447826823e-02,8.826843954015214933e-03,8.361584452829657482e-03,7.945593359475467549e-03,8.624922401553027085e-03,8.934400157839294046e-03,1.110976384000451206e-02,8.167639421772662778e-03,1.106362403244161297e-02,8.923295036165632479e-03,7.809936124411187043e-03,9.939159999013506830e-03,8.419872248822372549e-03,1.004567333608143154e-02,9.707051681798806175e-03,1.219815032078722453e-02,1.045368790803042833e-02,9.553355670411827968e-03,8.613817279879365518e-03,8.111437359292261728e-03,1.123848742041975469e-02,1.345410012225499094e-02,1.134395789073152326e-02,9.750429301737291096e-03,1.111982609492201401e-02,7.790854481332333201e-03,1.137414465548403607e-02,9.959284508848514211e-03,1.126763131841611310e-02,9.707051681798806175e-03,9.718156803472464272e-03,9.738281313307475123e-03,8.741497993538455483e-03,8.768556158022499866e-03,1.018237343790186558e-02,1.499455524903728701e-02,1.245835966924212744e-02,9.378492282433686239e-03,1.244829741432462202e-02,1.618736933337561190e-02,1.045368790803042833e-02,9.019746118316053496e-03,8.284215013758091176e-03,1.116111798134818839e-02,8.787637801101352841e-03,8.700206107112282844e-03,8.846968463850222314e-03,8.971520577240843855e-03,1.179915513699957529e-02,9.291060588444614507e-03,7.538621654282625165e-03,9.165465608297838560e-03,1.436658034830340554e-02,9.261916690448257841e-03,9.280998333527110816e-03,1.030796841804864153e-02,9.970389630522175778e-03,1.070487786832398022e-02
1.277954683910921888e-02,1.422865560256319009e-02,1.122336051210302658e-02,7.769722189763536221e-03,8.863478128005896836e-03,9.205473803062309834e-03,1.120821244471629022e-02,7.122371898166500112e-03,7.942781803054252757e-03,8.165692957013491460e-03,1.265765211194318229e-02,7.723153652428446300e-03,5.695670368341351243e-03,1.039995688598985800e-02,1.035379222612196892e-02,6.849351994073998515e-03,7.755598185724939600e-03,7.385574864901978814e-03,1.365031792908415545e-02,1.108128541865018718e-02,7.109014748011302509e-03,9.956141083102748590e-03,6.990880595954086091e-03,7.636734026938412495e-03,1.741682724367109303e-02,9.866181244814541812e-03,1.404497535087795637e-02,6.673519021868511494e-03,1.341933913333452286e-02,1.523522506143211441e-02,8.834173983937284799e-03,7.112554960809475482e-03,5.903217867114022611e-03,8.721623396863702887e-03,9.757827182960258222e-03,1.006668516514496250e-02,1.194278606284085095e-02,8.604728895954455448e-03,1.060699474034386414e-02,1.029412374809642039e-02,6.253607313222934137e-03,8.020114497916570884e-03,1.247787504947231799e-02,8.697682455468081636e-03,6.860665792043731982e-03,6.443527442312927712e-03,8.052559031213064183e-03,8.269193460613451230e-03,1.218489514140366076e-02,9.117851373578395383e-03,1.215259727610963278e-02,8.639253628590502082e-03,6.096678209002188292e-03,1.086169411517847253e-02,7.153356418004376376e-03,1.005464136044591922e-02,9.565717033682337792e-03,1.307271026233443323e-02,1.008836239204447330e-02,1.008785274762580980e-02,7.415062524127142771e-03,6.811507410950426097e-03,1.164527872577997454e-02,1.521132096719058323e-02,1.134127430184959581e-02,9.973915120787893440e-03,1.080654829163432695e-02,5.957376474464119373e-03,1.602235465934260389e-02,8.860667921937032815e-03,1.279918071382326814e-02,1.359594373393422685e-02,8.565933943790926888e-03,1.021730069765276402e-02,8.008217361219992919e-03,7.649324323210207610e-03,9.646553094188737090e-03,2.069770000933869591e-02,1.363269055940147939e-02,8.706002532212396561e-03,1.236620113713051035e-02,1.699866483059214728e-02,1.122186365149031688e-02,8.958658554861539947e-03,7.184340937842250904e-03,1.133923094966413601e-02,8.544293564045506162e-03,7.853368456338799541e-03,7.704212937289613324e-03,7.917344001045920066e-03,1.380097030874605224e-02,9.274523268334404838e-03,6.284591833060809533e-03,9.816329704146017909e-03,1.408683294406427172e-02,7.994676695908238193e-03,8.511812183594922795e-03,9.356635827142864917e-03,1.441000321995494424e-02,1.240525329875877616e-02
1.436376334575627939e-02,1.452838278885068904e-02,1.254899428083009784e-02,7.657428027514508878e-03,8.137470136715433192e-03,1.133826225540566709e-02,1.060157944920862849e-02,6.211749130089327248e-03,7.232629434255458817e-03,7.366376126631002559e-03,1.129503179580026995e-02,5.867372367668521535e-03,4.298459489727277962e-03,9.764203206483782274e-03,9.912715864307541230e-03,5.166879918911359421e-03,9.058645255047299838e-03,6.898305271364094798e-03,1.400516873101877516e-02,1.034921177982447288e-02,6.027523386251715416e-03,9.145490817262531130e-03,6.132854348761878835e-03,6.344154953607981928e-03,2.031793775589428586e-02,1.261574398917947315e-02,1.653271208277347012e-02,4.532745774354586879e-03,1.668596471348089000e-02,1.654201609412798979e-02,8.648522011507744911e-03,5.853436060186125237e-03,4.775410896479866801e-03,8.933414566752582997e-03,1.325557736704487816e-02,1.009287453521032565e-02,1.632866723241816614e-02,7.101163328762099755e-03,9.359791557862706668e-03,9.172068962514240420e-03,4.985644564145214064e-03,6.750394689939369364e-03,1.242064573452920581e-02,8.214204186937235780e-03,6.054725466415666890e-03,4.923385187854716766e-03,8.355764493617707372e-03,1.060028259619185884e-02,1.294970360466598386e-02,8.113882630314438876e-03,1.328274779297855535e-02,6.240820899621261388e-03,4.539064194123780191e-03,1.215578298893087161e-02,6.230339841992052138e-03,7.266264992479004939e-03,1.084956237879971044e-02,1.365860413096894183e-02,1.186799540879496587e-02,8.343460547253898907e-03,7.092209320643687309e-03,5.496596076526202336e-03,1.051139631035785324e-02,1.388450183141567290e-02,1.402943418463398727e-02,1.197553849978551244e-02,9.831946596125970897e-03,5.160328968378912265e-03,1.736671676036326967e-02,7.607149651840634103e-03,1.419933221684021793e-02,1.309148694520635009e-02,8.135155079930943625e-03,9.302186585992539697e-03,8.505370945366356322e-03,6.175497677626564513e-03,9.135949477658616633e-03,2.034813542410542075e-02,1.593291830039859566e-02,9.628887862939772627e-03,1.429196737831354806e-02,1.883356013183546535e-02,1.413399924816291162e-02,8.194578392828819058e-03,7.482410730106231651e-03,1.244230508962227040e-02,6.888690675872237781e-03,8.764884509926629264e-03,6.913276661052182061e-03,6.160098030583498543e-03,1.515282888128287320e-02,7.679251405934563526e-03,5.356658183536926361e-03,9.590238351121972704e-03,1.514813500872931248e-02,6.558920554989877173e-03,7.926470570068847726e-03,9.138210571175586772e-03,1.604688298924168699e-02,1.308191849907905380e-02
1.488813733924260023e-02,1.542375621763477332e-02,1.330078907151205705e-02,6.321914376404579906e-03,6.335280852582557930e-03,1.201545932353238928e-02,1.028719044989896518e-02,5.825729506114473225e-03,9.056024599267348610e-03,7.536315896497731981e-03,1.267380782899714398e-02,6.560159438594006902e-03,3.055848058553575514e-03,1.054846606380399447e-02,1.084937697113835808e-02,3.490058273145616244e-03,7.702486725438427786e-03,6.622316733596825267e-03,1.742869497294365772e-02,1.129427950731930891e-02,4.826998320505730342e-03,9.105836977080948233e-03,5.559627537028264885e-03,7.251859888408705365e-03,2.421155274014116093e-02,1.356081850410922884e-02,1.778584833513106866e-02,4.079609514557166507e-03,1.604923802310490727e-02,1.915042781134323330e-02,1.044393462316094492e-02,6.099882128007840486e-03,3.747632918774838201e-03,7.639871381291069366e-03,1.116088025197212175e-02,1.025949257132229703e-02,1.655055301784099514e-02,7.857018654408248412e-03,9.212987347381036002e-03,7.985853157594383078e-03,3.852749752607511832e-03,6.548361442884462549e-03,1.504985142574148498e-02,9.773466554030722092e-03,5.973872252700127179e-03,3.594965486039779050e-03,5.764464295766242620e-03,1.051319660181306362e-02,1.486107120396490573e-02,8.363378305184417105e-03,1.117446546493896034e-02,8.333465753527766195e-03,3.176150410751826629e-03,1.423745631767486461e-02,7.194952332600740470e-03,6.352987437309312070e-03,1.131780022838444269e-02,1.408224857500396318e-02,1.182701674338207040e-02,9.158130998921600388e-03,5.812650444546684989e-03,5.921462136177878602e-03,1.001544430205109429e-02,1.124868790573503585e-02,1.449431818025897004e-02,1.188078828887734369e-02,1.012902860178012052e-02,4.393401111569329200e-03,1.117655874282896117e-02,5.843466031722674252e-03,1.321933972582717970e-02,1.447865371739012058e-02,6.334123324190313147e-03,7.824257390911047716e-03,8.559122462710375828e-03,5.354294623038123591e-03,1.295419414046122125e-02,2.173345121159940205e-02,1.861922433605605470e-02,9.574190078342053115e-03,1.394562104183129717e-02,1.780299946754964474e-02,1.567987360413585288e-02,1.044361739224396526e-02,7.367678619812861526e-03,1.370075363275311160e-02,7.070818592695865025e-03,8.008915509723060766e-03,6.856457006863353465e-03,6.026558534784043006e-03,1.324277890120353907e-02,7.692753536149512031e-03,4.038256562303367547e-03,9.328210744010669020e-03,1.346708654334924371e-02,5.999315218564747754e-03,7.816363118216654998e-03,8.648887697192507787e-03,1.255653306307052616e-02,1.583379696486137550e-02
